target_id	length	eff_length	est_counts	tpm
BraA01g000010.3C	1254	1005	1	0.104964
BraA01g000020.3C	1668	1419	107.49	7.99081
BraA01g000030.3C	957	708	1	0.148995
BraA01g000040.3C	1299	1050	334.252	33.5807
BraA01g000050.3C	774	525	23	4.6214
BraA01g000060.3C	3327	3078	0	0
BraA01g000070.3C	810	561	33	6.2052
BraA01g000080.3C	891	642	136	22.3464
BraA01g000090.3C	1707	1458	277.928	20.1085
BraA01g000100.3C	357	108.433	30.2878	29.4654
BraA01g000110.3C	567	318	0	0
BraA01g000120.3C	873	624	0	0
BraA01g000130.3C	297	56.934	0	0
BraA01g000140.3C	1170	921	0	0
BraA01g000150.3C	318	72.8495	2	2.89607
BraA01g000160.3C	1632	1383	0	0
BraA01g000170.3C	1950	1701	388	24.062
BraA01g000180.3C	963	714	18	2.65937
BraA01g000190.3C	2436	2187	120	5.78811
BraA01g000200.3C	1230	981	0	0
BraA01g000210.3C	411	162.005	0	0
BraA01g000220.3C	1479	1230	0	0
BraA01g000230.3C	1428	1179	5	0.447364
BraA01g000240.3C	1617	1368	160	12.3378
BraA01g000250.3C	720	471	10	2.23967
BraA01g000260.3C	2454	2205	375.042	17.9422
BraA01g000270.3C	1104	855	483.164	59.6119
BraA01g000280.3C	339	91.3223	3	3.46537
BraA01g000290.3C	1656	1407	0	0
BraA01g000300.3C	450	201	0	0
BraA01g000310.3C	1275	1026	77.5843	7.97685
BraA01g000320.3C	1035	786	273	36.6391
BraA01g000330.3C	327	80.5083	89.2223	116.906
BraA01g000340.3C	288	51.0677	0	0
BraA01g000350.3C	489	240	1334	586.34
BraA01g000360.3C	297	56.934	3	5.55846
BraA01g000370.3C	426	177.001	9	5.36379
BraA01g000380.3C	393	144.026	0	0
BraA01g000390.3C	3132	2883	1116	40.8342
BraA01g000400.3C	345	96.9308	5	5.44143
BraA01g000410.3C	270	41.1106	0	0
BraA01g000420.3C	1008	759	110.866	15.4086
BraA01g000430.3C	3585	3336	152	4.80643
BraA01g000440.3C	510	261	0	0
BraA01g000450.3C	9402	9153	314	3.61885
BraA01g000460.3C	1512	1263	0	0
BraA01g000470.3C	1110	861	519.17	63.6079
BraA01g000480.3C	897	648	143	23.2791
BraA01g000490.3C	1152	903	35	4.0887
BraA01g000500.3C	927	678	0	0
BraA01g000510.3C	780	531	0	0
BraA01g000520.3C	279	45.7981	3	6.91001
BraA01g000530.3C	3666	3417	708.787	21.8814
BraA01g000540.3C	1416	1167	9	0.813535
BraA01g000550.3C	1722	1473	7	0.501303
BraA01g000560.3C	456	207	0	0
BraA01g000570.3C	1719	1470	162	11.6253
BraA01g000580.3C	1431	1182	778.126	69.4444
BraA01g000590.3C	1713	1464	86	6.19672
BraA01g000600.3C	285	49.2452	0	0
BraA01g000610.3C	648	399	0	0
BraA01g000620.3C	477	228	46	21.2827
BraA01g000630.3C	687	438	3	0.722523
BraA01g000640.3C	873	624	84	14.2004
BraA01g000650.3C	810	561	56	10.53
BraA01g000660.3C	1038	789	45.4737	6.07978
BraA01g000670.3C	831	582	72.8354	13.2015
BraA01g000680.3C	2286	2037	80	4.14289
BraA01g000690.3C	366	117.23	133	119.679
BraA01g000700.3C	1533	1284	195	16.0204
BraA01g000710.3C	252	33.3418	0	0
BraA01g000720.3C	1383	1134	587	54.6047
BraA01g000730.3C	963	714	471	69.5869
BraA01g000740.3C	864	615	71	12.1783
BraA01g000750.3C	540	291	527	191.039
BraA01g000760.3C	705	456	28	6.47736
BraA01g000770.3C	216	22.8658	0	0
BraA01g000780.3C	1116	867	130	15.8172
BraA01g000790.3C	882	633	108.757	18.1243
BraA01g000800.3C	432	183	0	0
BraA01g000810.3C	375	126.116	0	0
BraA01g000820.3C	939	690	0	0
BraA01g000830.3C	1623	1374	596.923	45.8286
BraA01g000840.3C	1590	1341	179	14.0809
BraA01g000850.3C	1557	1308	788	63.5511
BraA01g000860.3C	672	423	149	37.1578
BraA01g000870.3C	819	570	68	12.5846
BraA01g000880.3C	1044	795	403	53.474
BraA01g000890.3C	1761	1512	183	12.7674
BraA01g000900.3C	411	162.005	1047	681.748
BraA01g000910.3C	276	44.1722	173.5	414.338
BraA01g000920.3C	276	44.1722	173.5	414.338
BraA01g000930.3C	510	261	2.5	1.01043
BraA01g000940.3C	510	261	2.5	1.01043
BraA01g000950.3C	1794	1545	179.5	12.2558
BraA01g000960.3C	525	276	0	0
BraA01g000970.3C	525	276	0	0
BraA01g000980.3C	1794	1545	179.5	12.2558
BraA01g000990.3C	885	636	234	38.8118
BraA01g001000.3C	1077	828	66	8.40849
BraA01g001010.3C	432	183	50	28.8219
BraA01g001020.3C	381	132.072	18	14.377
BraA01g001030.3C	2094	1845	28	1.60091
BraA01g001040.3C	1242	993	126	13.3852
BraA01g001050.3C	1995	1746	2	0.120834
BraA01g001060.3C	1017	768	1	0.137355
BraA01g001070.3C	729	480	0	0
BraA01g001080.3C	1074	825	20	2.55729
BraA01g001090.3C	1263	1014	151	15.7088
BraA01g001100.3C	690	441	76.9	18.3947
BraA01g001110.3C	1554	1305	21	1.69751
BraA01g001120.3C	1398	1149	57	5.23311
BraA01g001130.3C	2049	1800	1325.25	77.6658
BraA01g001140.3C	1146	897	65	7.64409
BraA01g001150.3C	2010	1761	2632	157.664
BraA01g001160.3C	1005	756	0	0
BraA01g001170.3C	1011	762	2	0.276872
BraA01g001180.3C	1848	1599	115	7.58672
BraA01g001190.3C	369	120.184	0	0
BraA01g001200.3C	849	600	9.37855	1.64888
BraA01g001210.3C	918	669	0	0
BraA01g001220.3C	1410	1161	1	0.0908599
BraA01g001230.3C	1554	1305	0	0
BraA01g001240.3C	1638	1389	205	15.5688
BraA01g001250.3C	1269	1020	20	2.0684
BraA01g001260.3C	741	492	69	14.7941
BraA01g001270.3C	1125	876	21	2.52883
BraA01g001280.3C	1845	1596	120	7.93146
BraA01g001290.3C	1602	1353	111.807	8.71721
BraA01g001300.3C	1125	876	118	14.2096
BraA01g001310.3C	1218	969	11	1.19749
BraA01g001320.3C	1365	1116	29	2.74119
BraA01g001330.3C	1359	1110	66	6.27228
BraA01g001340.3C	687	438	54.029	13.0124
BraA01g001350.3C	516	267	0	0
BraA01g001360.3C	981	732	127	18.3019
BraA01g001370.3C	1599	1350	54	4.21954
BraA01g001380.3C	1443	1194	239	21.1153
BraA01g001390.3C	432	183	0	0
BraA01g001400.3C	3078	2829	158	5.89154
BraA01g001410.3C	537	288	648	237.349
BraA01g001420.3C	1587	1338	403	31.7727
BraA01g001430.3C	1086	837	350	44.111
BraA01g001440.3C	1131	882	47	5.62126
